"langs","codes","fams","subgroups","scripts","word.len","word.size","char.len","char.size","char.h0","char.h1","char.H2","char.h2","char.H3","char.h3","word.mawe10000.h0","word.mawe10000.h1","word.mawe10000.H2","word.mawe10000.h2","word.mawe10000.H3","word.mawe10000.h3","mattr500","mattr1000","mattr2000","word1","word2","word3","word4","word5","word1.prop","word2.prop","word5.prop","word10.prop","word25.prop","word50.prop","word100.prop","beta","beta.error","beta.100","beta.100.error"
"Japanese","ja","Japonic","Japonic","Japanese",388362,203650,3171925,3915,11.9347965921784,8.18716679654126,13.4929961250577,5.30582932851645,16.8944498942384,3.40145376918073,12.5748247487873,11.1485254384785,12.4531347797208,1.30460934124225,12.8748485125342,0.421713732813445,0.703997084693217,0.683035307986195,0.663714024649384,"年","月","日","第","巻",0.0697313331376396,0.0361338132979025,0.135002909656455,0.152587019327329,0.176325181145426,0.195441366560065,0.216923900896586,-1.30483456749768,0.000599679013173667,-1.34904369606086,0.0297306235062591
"Georgian","ka","Kartvelian","Kartvelian","Georgian",262878,55644,2190953,72,6.16992500144231,4.30291439850815,7.88793246363835,3.5850180651302,10.9412335700595,3.05330110642116,12.0795871622096,10.9896312373441,12.8636192801117,1.87398804276764,13.0770931664463,0.213473886334592,0.715324722876054,0.652350797266515,0.588263330917374,"და","იყო","წელს","ამ","ქართველი",0.0380556760170117,0.0043137881450711,0.0541391824344373,0.0707476471975593,0.104816683024064,0.144359741020549,0.195832287220688,-1.49402279628055,0.00422579326636549,-2.39594632872481,0.152578540717133
"Mingrelian","xmf","Kartvelian","Kartvelian","Georgian",122736,32603,950448,42,5.39231742277876,4.3941907619506,7.98091487210286,3.58672411015225,11.0364368490905,3.05552197698765,11.9929076178624,10.8824427335535,12.6914911478744,1.80904841432094,12.9273862372977,0.235895089423284,0.674910017913739,0.624653499469777,0.575256136044881,"დო","რე","კატეგორია","წანაშ","წანას",0.0311155651153696,0.014958936253422,0.0669730152522487,0.0888818276626255,0.124340046929996,0.16604745144049,0.226290574892452,-0.858248918402875,0.000640138880782561,-1.12724909488117,0.00716184036646485
"Korean","ko","Koreanic","Koreanic","Hangul",483787,121286,1901932,1580,10.6257088430645,6.77915426599304,11.6388465801784,4.85969231418531,15.1952402561842,3.55639367600585,12.3031603276504,11.2812780461307,12.8290775498989,1.54779950376814,13.0967447270302,0.267667177131354,0.721701241109223,0.671439245172063,0.623275783089068,"년","월","있다","일","이",0.0242338053730257,0.0105976390436287,0.0563037039027506,0.0762215603147666,0.107049176600446,0.140007896036892,0.185035976576469,-0.832891576708472,0.000211085738283546,-1.01644458385051,0.00967292747160113
"Buginese","bug","Malayo-Polynesian","Other Malayo-Polynesian","Latin",58945,22591,405038,35,5.12928301694497,4.24284182398744,7.8207163520248,3.57787452803736,10.862595507745,3.04187915572024,12.0917426216586,10.5244403804711,12.6047284966542,2.08028811618309,13.0121960145892,0.407467517935011,0.594184917158636,0.555298807281858,0.520404320987654,"saint","sur","la","le","de",0.0374925778267877,0.0173042666892866,0.100551361438629,0.135465264229366,0.197675799474086,0.243718720841462,0.292221562473492,-0.831287702164148,0.000551398246339086,-0.883286070517463,0.0138345511644639
"Chamorro","ch","Malayo-Polynesian","Other Malayo-Polynesian","Latin",14630,3302,82626,35,5.12928301694497,4.07655365395342,7.51841883023288,3.44186517627947,10.2834223605838,2.76500353035088,10.7943236959628,8.88591528827286,11.3559343354846,2.47001904721177,11.8819252026493,0.525990867164626,0.451989743589744,0.393492063492064,0.365422619047619,"i","na","gi","yan","ni",0.074231032125769,0.0397129186602871,0.169446343130554,0.22323991797676,0.320164046479836,0.404716336295284,0.5,-0.913136400861415,0.00120782191376536,-1.00496515160957,0.00765373511897992
"Fijian","fj","Malayo-Polynesian","Other Malayo-Polynesian","Latin",10407,2052,54525,32,5,3.90962371360281,7.04865247152732,3.13902875792451,9.58407761301081,2.53542514148349,9.28373297314942,7.61105450009639,10.0235811844761,2.41252668437974,10.6238170513525,0.600235866876337,0.400689832689833,0.349316953316953,0.317414414414414,"na","ni","e","sa","ka",0.0955126357259537,0.0442971077159604,0.220524646872298,0.290958009032382,0.401844912078409,0.494474872681849,0.59584894782358,-0.942216006570103,0.00153421146006582,-1.00965165997365,0.00880112245743431
"Indonesian","id","Malayo-Polynesian","Malayic","Latin",745241,50804,5277656,28,4.8073549220576,4.05642881679526,7.35526248704857,3.29883367025331,10.2606898601999,2.90542737315137,11.3378632087125,9.69142673467126,12.6404712764518,2.94904454178057,13.127572044057,0.487100767605136,0.517012776520812,0.448159584172294,0.384800624550382,"yang","dan","di","dari","pada",0.0290335609554493,0.0283049375973678,0.0994778870190985,0.142811520031775,0.205246356547748,0.260468761112177,0.327322302449812,-0.7175998027141,0.000497791304903302,-0.7543624233429,0.0212591035552618
"Malay","ms","Malayo-Polynesian","Malayic","Latin",377157,30784,2631843,27,4.75488750216347,4.0546927474922,7.34020678680242,3.28551403931022,10.2181265729946,2.87791978619214,11.3305928943675,9.75105936598086,12.5938487103817,2.8427893444008,13.0783222709345,0.484473560552867,0.525966609018433,0.455068227007717,0.388919784335515,"dan","yang","di","pada","dalam",0.0272910220412189,0.0261641703587631,0.0895542174744205,0.124961223045045,0.187563799690845,0.247456629467304,0.314990839358676,-0.711548919477273,0.000552810747222857,-0.766681447274651,0.0192130307677096
"Banyumasan","map_bms","Malayo-Polynesian","Javanesic","Latin",148876,22542,1029369,28,4.8073549220576,4.06451111794543,7.38073728753942,3.31622616959399,10.3392672838718,2.95852999633239,11.6003324254541,10.1929277367692,12.6923305073014,2.49940277053227,13.0957056084437,0.403375101142257,0.540657361130944,0.483491710336796,0.428190197869102,"sing","lan","nang","kuwe","karo",0.0238722158037561,0.0146967946478949,0.0686410166850265,0.0967986780945216,0.151528789059351,0.208159810849297,0.272878099895215,-0.708318580214772,0.000397760723800129,-0.804068300945139,0.0110896666717223
"Javanese","jv","Malayo-Polynesian","Javanesic","Latin",153282,26542,1044195,32,5,4.12348130257957,7.44851909801222,3.32503779543265,10.4255472877331,2.97702818972087,11.5684650186799,10.0353771960987,12.4936443957579,2.45826719965927,12.9064831934581,0.412838797700163,0.532220343290133,0.476335359675785,0.426716575156513,"ing","lan","kang","iku","basa",0.0257434010516564,0.0210266045589176,0.0820448584961052,0.116236740126042,0.181182395845566,0.237059798280294,0.303277619028979,-0.709900755513127,0.000520989580168683,-0.755821358879567,0.0151908738644239
"Malagasy","mg","Malayo-Polynesian","Other Malayo-Polynesian","Latin",192913,32230,1283206,38,5.24792751344359,4.04123770711326,7.30935938646575,3.26812167935249,10.1188248167772,2.80946543031145,11.497101124284,9.34163346901784,12.0284151556646,2.68678168664676,12.7812633161323,0.752848160467724,0.501747356007477,0.446047245032887,0.398825961766466,"ny","amin","dia","mpilalao","injeniera",0.0929538185606983,0.0178474234499489,0.154302716768699,0.203298896393711,0.28692208404825,0.361530845510671,0.428291509644244,-1.22593354073345,0.00220331209297938,-1.4008601257271,0.0467875503624163
"Minangkabau","min","Malayo-Polynesian","Malayic","Latin",118452,17397,804495,28,4.8073549220576,4.01744287584439,7.29755541839657,3.28011254255218,10.1431844216587,2.84562900326212,11.3804518957985,9.60856574228959,12.041284319762,2.43271857747242,12.4821468791587,0.440862559396724,0.48518718494455,0.428818175057634,0.378622713864307,"nan","di","jo","dari","pado",0.024946813899301,0.0247019889913214,0.097997501097491,0.134358221051565,0.203576132104143,0.283726741633742,0.377975888967683,-0.670870679348756,0.00100774793921651,-0.674196004637952,0.0200448224160091
"Nauruan","na","Malayo-Polynesian","Other Malayo-Polynesian","Latin",19150,7118,121321,54,5.75488750216347,4.2914868568449,8.07196251621064,3.78047565936574,11.302696944507,3.23073442829637,11.8943295485553,10.6059628106064,12.3465503738807,1.7405875632743,12.7472628031338,0.400712429253082,0.55608547008547,0.520466666666667,0.478063043478261,"file","wono","de","s","bet",0.0161879895561358,0.0111227154046997,0.057023498694517,0.0944125326370757,0.169869451697128,0.232950391644909,0.309660574412533,-0.619173305650375,0.00156878243935458,-0.596079478474983,0.0156915209784333
"Sundanese","su","Malayo-Polynesian","Other Malayo-Polynesian","Latin",269727,29644,1758880,28,4.8073549220576,4.20510819960295,7.78543942210679,3.58033122250384,10.8460149978663,3.06057557575948,11.5551510815496,9.9870229188218,12.7315973401592,2.74457442133738,13.1698439555002,0.43824661534098,0.533224441181269,0.473148474196342,0.419096632996633,"the","of","nu","a","and",0.0323623515628765,0.0226710711200584,0.0973132092819777,0.147552896076403,0.209133679609383,0.270176882551617,0.33733367441895,-0.740999132493706,0.0004618662726871,-0.778134462745926,0.0138394707883162
"Tetum","tet","Malayo-Polynesian","Other Malayo-Polynesian","Latin",100065,13348,614296,38,5.24792751344359,4.1409041582852,7.64627914446429,3.50537498617909,10.5171754009537,2.87089625648938,10.6711655421597,8.85568358819381,11.1025192017872,2.24683561359339,11.7017829763757,0.599263774588461,0.445487179487179,0.383514089870525,0.336371040723982,"iha","nian","ne","no","e",0.0356468295607855,0.0180082946085045,0.102933093489232,0.158876730125418,0.260290810972868,0.351491530505172,0.451686403837506,-0.713391162212123,0.00090957239659158,-0.718717081245672,0.011582613953632
"Tongan","to","Malayo-Polynesian","Polynesian","Latin",79799,9249,409219,37,5.20945336562895,4.0097590056668,7.36785313311318,3.35809412744638,10.2030184628847,2.83516532977152,10.9742511911085,8.69248373480391,11.5776604497384,2.88517671493446,12.5277516090812,0.95009115934286,0.421423369565217,0.354048638923655,0.296985457198444,"e","ko","he","i","o",0.0621436358851615,0.0390355768869284,0.173222722089249,0.252246268750235,0.36135791175328,0.438489204125365,0.523953934259828,-0.808542442994315,0.000934603886560138,-0.833611725778885,0.0131581978137591
"Cebuano","ceb","Malayo-Polynesian","Phillipine","Latin",64820,8555,405486,28,4.8073549220576,3.96848341621669,7.16234332603074,3.19385990981405,9.71716883783508,2.55482551180435,10.3170700410382,7.69255723057992,9.88210222289919,2.18954499231926,10.5453784059493,0.663276183050114,0.358886538461538,0.308487054409006,0.262216925351072,"sa","ang","mga","nga","ka",0.102159827213823,0.0474082073434125,0.241823511261956,0.307112002468374,0.404473927800062,0.49757790805307,0.601820425794508,-0.963918490436498,0.000971691061979784,-1.01817306163478,0.0113205913414216
"Central Bicolano","bcl","Malayo-Polynesian","Phillipine","Latin",126432,21075,787663,34,5.08746284125034,3.97334465968654,7.27662911204873,3.30328445236219,10.1150368785991,2.83840776655042,11.4589987574086,9.13102980557229,12.0756752054589,2.94464539988659,12.6742429787785,0.598567773319566,0.479458058849363,0.427881014873141,0.382787326388889,"na","sa","an","kan","mga",0.0522257023538345,0.0519805112629714,0.220339787395596,0.275618514300177,0.336038344722855,0.391649266008605,0.458760440394837,-0.781579437889362,0.00186351439855806,-0.770669535028211,0.0371527330878867
"Gorontalo","gor","Malayo-Polynesian","Phillipine","Latin",110937,19173,767622,28,4.8073549220576,4.11860696475855,7.51874460644138,3.40013764168283,10.5188324887994,3.00008788235799,11.490421499583,10.003862208416,12.2416315916621,2.23776938324602,12.6333111550242,0.391679563362192,0.625088358381265,0.5566719355428,0.490787229379479,"to","di","lo","dan","indonesia",0.0173431767579798,0.016414721869169,0.0675879102553702,0.106862453464579,0.186078585142919,0.261076106258507,0.348296781055915,-0.620414950422132,0.000976989083042554,-0.571738654176617,0.0150046729739845
"Ilokano","ilo","Malayo-Polynesian","Phillipine","Latin",141462,20954,860601,28,4.8073549220576,3.97201276238572,7.34955638372566,3.37754362133994,10.2251090206106,2.87555263688494,11.1725808314418,8.56810516158872,11.8034841843776,3.23537902278891,12.474975705592,0.671491521214409,0.436791213497927,0.384133193097982,0.341239118706769,"a","ti","iti","nga","dagiti",0.085104126903338,0.0791873435975739,0.24101878949824,0.313794517255517,0.377196703001513,0.433508645431282,0.496621000692766,-0.917089681435013,0.00164736467822551,-0.940586580061406,0.0308884880580021
"Kapampangan","pam","Malayo-Polynesian","Phillipine","Latin",157002,23045,999691,29,4.85798099512757,3.99592842984353,7.20058307361485,3.20465464377132,10.0254956348417,2.82491256122686,11.4098040731685,9.40502470277446,12.2008566421447,2.79583193937027,12.7326077422328,0.531751100088063,0.512146031746032,0.44720253164557,0.388219459814548,"ing","king","ning","a","at",0.0406109476312404,0.0316301703163017,0.145112801110814,0.196424249372619,0.280869033515497,0.344626183105948,0.410733621227755,-0.752073565926243,0.0010007334663494,-0.750090609781342,0.0222971948636214
"Pangasinan","pag","Malayo-Polynesian","Phillipine","Latin",84721,18104,522565,28,4.8073549220576,3.97382953577342,7.27254324296366,3.29871370719024,10.1004418951641,2.82789865220044,11.4533552172655,9.24868899602796,11.8892660159973,2.64057701996929,12.3455926107977,0.456326594800455,0.476197870641469,0.425625748551848,0.385946247137374,"ya","kabaliksan","ed","na","say",0.0398366402662858,0.0332031019463887,0.138537080534932,0.207162332833654,0.295947875969358,0.376093294460641,0.455117385299985,-0.736939594517015,0.00108448150451686,-0.716923462910342,0.0184835765122106
"Tagalog","tl","Malayo-Polynesian","Phillipine","Latin",368300,35454,2298511,28,4.8073549220576,3.90193800810348,7.07284621929669,3.1709082111932,9.8259196680809,2.75307344878421,11.3070144609747,8.71417435068951,12.1172164013163,3.40304205062676,12.9418657101976,0.824649308881361,0.451928539122569,0.398364046973803,0.35103963963964,"ng","sa","ang","na","mga",0.0691881618245995,0.0592669019820798,0.259709475970676,0.333258213412979,0.387398859625305,0.429725767037741,0.479915829486831,-0.834217099841084,0.00146890898977939,-0.826385736404638,0.0355608472051242
"Waray-Waray","war","Malayo-Polynesian","Phillipine","Latin",95382,11175,595631,28,4.8073549220576,3.97456823413232,7.17577572640158,3.20120749226926,9.72071218534743,2.54493645894585,10.7190924111965,8.01222139943559,10.6189391492877,2.60671774985209,11.3716995117389,0.752760362451256,0.368794605411036,0.31481010034904,0.270400265315967,"nga","an","han","mga","ha",0.077582772430857,0.0416745297854941,0.226489274705919,0.313004550124761,0.416462225577153,0.507716340609339,0.603845589314546,-0.838343215171923,0.00123550473888615,-0.845421725207423,0.016514535602592
"Acehnese","ace","Malayo-Polynesian","Other Malayo-Polynesian","Latin",99016,14150,615968,36,5.16992500144231,4.22216510719593,7.55599627311586,3.33383116591993,10.3605303593854,2.80453408626957,11.3427693808857,9.61992820830194,12.4457618021352,2.82583359383331,13.0184056245813,0.572643822446104,0.484412060301508,0.42697,0.371472755905512,"nyang","di","ngon","nakeuh","bak",0.0300355498101317,0.0191787185909348,0.0993172820554254,0.155217338611942,0.241546820715844,0.323371980286014,0.407328108588511,-0.689794783420065,0.00094620716657903,-0.683728484344522,0.0146123592137126
"Hawaiian","haw","Malayo-Polynesian","Polynesian","Latin",137288,11408,721609,38,5.24792751344359,3.77035180595256,6.78277676456861,3.01242495861605,9.28943987381875,2.50666310925015,10.4553893213033,7.76694135761352,10.43132145996,2.66438010234644,11.5834519355416,1.15213047558159,0.346959191919192,0.280650563607085,0.230056620757944,"ka","ma","i","mea","o",0.0700571062292407,0.0426330050696346,0.216770584464775,0.312117592214906,0.474273061010431,0.595259600256395,0.692689819940563,-0.777967124683777,0.00130136853561875,-0.744668371855493,0.0137288693993488
"Maori","mi","Malayo-Polynesian","Polynesian","Latin",98030,9870,503904,32,5,3.98201003731496,7.15526712323666,3.17325708592171,9.87176282223893,2.71649569900227,10.7732861008944,8.29242296056145,11.3466931745289,3.05427021396743,12.3093974554255,0.962704280896603,0.388280879864636,0.326114478114478,0.278856666666667,"te","i","o","ko","ngā",0.0872794042640008,0.0365296337855758,0.216403141895338,0.308834030398857,0.384280322350301,0.465714577170254,0.549668468836071,-0.906798735019195,0.00125603807775172,-0.964825504985105,0.0188241992499649
"Samoan","sm","Malayo-Polynesian","Polynesian","Latin",114252,8659,550217,32,5,3.72038079275012,6.81029560604494,3.08991481329483,9.47643993986629,2.66614433382135,10.5140792638476,7.71326829711852,11.0978699124644,3.38460161534592,12.4447203644504,1.34685045198594,0.364917307825605,0.302939682539683,0.251225232621784,"le","o","i","e","ma",0.109083429611735,0.0943878444141022,0.323670482792424,0.378400378111543,0.457935090851801,0.521933970521304,0.602457725028884,-0.937576201083381,0.00269718219611847,-0.975375928125302,0.0335440896553948
"Tahitian","ty","Malayo-Polynesian","Polynesian","Latin",15559,3878,84760,49,5.61470984411521,4.04580831361648,7.39304243943869,3.34723412582221,10.116630368377,2.72358792893827,11.0897796281206,8.68835773754944,11.1017047224427,2.41334698489325,11.9683948719121,0.866690149469438,0.418636652542373,0.376214892665474,0.344343128608082,"te","no","i","e","border",0.0966643100456328,0.0487820554020181,0.232919853461019,0.311395333890353,0.405295970178032,0.472009769265377,0.542129956938107,-0.958596753123696,0.00113532795664268,-1.0013874587307,0.01119582057322
"Bambara","bm","Mande","Mande","Latin",43959,8273,221729,39,5.28540221886225,4.16502107613328,7.48767486602661,3.32265378989333,10.3129975087331,2.82532264270648,11.1008965493482,9.13245382522268,12.156440918648,3.02398709342537,12.7293472318852,0.572906313237117,0.468649534561299,0.40436496350365,0.349798923383916,"ye","ka","a","ni","la",0.0392638595054483,0.0368525216679178,0.156304738506335,0.213539889442435,0.316886189403763,0.397893491662686,0.474282854478036,-0.714628574407253,0.00191313509102863,-0.689370505235152,0.0233047189313737
"Moksha","mdf","Moksha","Moksha","Cyrillic",64800,17500,493259,34,5.08746284125034,4.41605173001945,7.89229966190155,3.4762479318821,10.7049327393575,2.81263307745595,11.7755516671148,10.4299740590678,12.3302260800384,1.90025202097066,12.6655390720571,0.335312992018613,0.622917948717949,0.565911538461539,0.514401515151515,"категорие","и","ди","бразилие","эквадор",0.0158024691358025,0.0121450617283951,0.052608024691358,0.081033950617284,0.139490740740741,0.198935185185185,0.277638888888889,-0.63494863639846,0.000759568084713673,-0.65300547148484,0.010259404940479
"Buryat","bxr","Mongolic","Mongolic","Cyrillic",182529,41117,1307192,37,5.20945336562895,4.41726701840335,8.0273580005804,3.61009098217705,11.0269020358569,2.99954403527654,11.9797012349385,10.9801860235318,12.8172180603048,1.83703203677304,13.0697388502529,0.252520789948097,0.67931693989071,0.620517080376419,0.56416984466179,"юм","ондо","улас","болон","ба",0.00685370543858784,0.00616340417139194,0.0297651332117088,0.0523094960252891,0.0996115685726652,0.149472138673855,0.212174503777482,-0.546251224575699,0.000708296632302915,-0.474120282499501,0.0169377522382046
"Kalmyk","xal","Mongolic","Mongolic","Cyrillic",53160,18227,341107,40,5.32192809488736,4.58604450649266,8.50481266033864,3.91876815384598,11.6998644247417,3.1950517644031,11.6794165690632,10.5976306400834,12.1576757323943,1.56004509231088,12.4178911105254,0.26021537813116,0.621217289719626,0.57124537037037,0.526270753512133,"орн","и","нь","балһсн","в",0.00743039879608728,0.00605718585402558,0.030379984951091,0.0536493604213695,0.0986832204665162,0.148720842738901,0.212509405568096,-0.550142706341525,0.00101092962016595,-0.487727295889495,0.0145268029496309
"Mongolian","mn","Mongolic","Mongolic","Cyrillic",333393,41507,2278033,35,5.12928301694497,4.42951045902347,8.00578121881669,3.57627075979322,10.8867865921966,2.88100537337991,11.8072044257336,10.6768450489423,12.8076424510275,2.13079740208523,13.1186322777078,0.310989826680284,0.648294661829391,0.580624369581448,0.514120671793527,"нь","онд","байна","улсын","юм",0.0238337337616567,0.00670080055670035,0.048480322022358,0.0740417465273716,0.124825656207539,0.174523760246916,0.236078741905199,-0.742330726353071,0.000545632533713611,-0.95416175148369,0.0244829261211984
"Chichewa","ny","Niger-Congo","Bantu","Latin",85216,15980,594079,28,4.8073549220576,4.1749692589499,7.4146269258218,3.2396576668719,10.2074104231991,2.79278349737731,11.5694940108555,9.88233152551854,12.5961840439551,2.71385251843652,13.0101737681583,0.413989724203198,0.562266623348495,0.499774332472007,0.440329253365973,"ndi","ku","a","pa","kuti",0.0497793841532107,0.0165813931656027,0.111657435223432,0.164687382651145,0.247347915884341,0.30937852046564,0.380034265865565,-0.845659525594866,0.000927056892567067,-0.928516901728095,0.0186136109299438
"Kinyarwanda","rw","Niger-Congo","Bantu","Latin",99497,22482,639458,44,5.4594316186373,4.18363714498698,7.62341189601558,3.4397747510286,10.6657121372421,3.04230024122655,11.7020696084677,10.06378620575,12.2638625330552,2.20007632730514,12.7575555602471,0.493693027191901,0.545277635663226,0.491602494969819,0.442923400133601,"mu","n","y","akarere","na",0.0272671537835312,0.0259706322803703,0.0901635225182669,0.131008975144979,0.196558690211765,0.261404866478386,0.331276319889042,-0.712540097056272,0.000747971128091993,-0.731195456732186,0.0177143732842142
"Kirundi","rn","Niger-Congo","Bantu","Latin",38728,9118,249286,36,5.16992500144231,4.06475773512311,7.17197537268329,3.10721763756018,9.87686400861389,2.7048886359306,11.5190549101521,9.91050720808989,12.4644769141208,2.55396970603091,12.9470009542645,0.482524040143708,0.548784525416104,0.485990419836574,0.424106318681319,"mu","n","na","ni","ati",0.0274478413550919,0.0236263168766784,0.0910710596984094,0.12990601115472,0.203496178475522,0.278454864697377,0.37213385664119,-0.689107888110147,0.00102855100966629,-0.73424589446649,0.0140858824327316
"Kongo","kg","Niger-Congo","Bantu","Latin",16820,4551,98925,46,5.52356195605701,4.16656323639616,7.3887390766982,3.22217584030204,10.1110000907925,2.72226101409426,11.3663315291072,9.49178727864331,12.1013310671287,2.60954378848542,12.6581213967637,0.556790329635002,0.511871323529412,0.46525968436155,0.424546070460705,"ya","na","kele","kongo","kôngo",0.111712247324614,0.0394768133174792,0.189714625445898,0.221462544589774,0.277526753864447,0.33614744351962,0.411950059453032,-1.40491751148435,0.00445068585690174,-1.54829999079512,0.0167841983797482
"Luganda","lg","Niger-Congo","Bantu","Latin",223643,35508,1564739,27,4.75488750216347,4.10069458395014,7.31438312487503,3.21368854092489,10.0926669989904,2.77828387411539,11.6009723745305,10.0810955209129,12.5999125190231,2.51881699811025,12.9857573425707,0.38584482354756,0.574870816683317,0.509554480948678,0.448784793170159,"mu","n","nga","ku","ne",0.0378013172779832,0.0217310624522118,0.105113953935513,0.140415751890289,0.195145835103267,0.249316991812845,0.316857670483762,-0.800916447222076,0.00033254532530912,-0.901781957642183,0.0138300152674308
"Northern Sotho","nso","Niger-Congo","Bantu","Latin",54844,9734,322281,30,4.90689059560852,4.10762267958347,7.39211911365522,3.28449643407175,10.2508787454439,2.85875963178866,11.1425901822302,9.07035568817344,11.8661106251301,2.79575493695667,12.4473693443457,0.581258719215563,0.431222832980973,0.377964670400689,0.34269845971564,"le","go","ka","ya","a",0.0360841659981037,0.0354459922689811,0.151374808547881,0.225366494055868,0.327784260812486,0.401684778644884,0.470498140179418,-0.696011189087865,0.00194342056126037,-0.650524702831291,0.0248843203349291
"Sesotho","st","Niger-Congo","Bantu","Latin",28054,6185,159438,32,5,4.04232524994415,7.3277679209897,3.28544267104555,10.1719894981015,2.84422157711177,11.3127681661121,9.19610115080187,12.1651413761925,2.9690402253906,12.7536894205785,0.588548044386083,0.470267706302794,0.424595146871009,0.392950617283951,"ho","le","e","ka","a",0.042453839024738,0.033970200327939,0.164183360661581,0.242068867184715,0.346011263990875,0.418942040350752,0.479682041776574,-0.723205956644257,0.0023511731879296,-0.682454601380658,0.0226887387810118
"Shona","sn","Niger-Congo","Bantu","Latin",82143,23910,618453,27,4.75488750216347,4.2082024072409,7.46257098388838,3.25436857664748,10.3257786671254,2.86320768323699,11.9380696046154,10.9511552925056,12.65473284931,1.70357755680444,12.8748063083461,0.220073459036053,0.68605713074804,0.632932850282248,0.583236346986347,"kana","vanoti","kuti","kureva","of",0.0214382235856981,0.0105669381444554,0.0581668553619907,0.0876885431503597,0.130333686376198,0.174269262140414,0.22726221345702,-0.72764048367346,0.000367279437497468,-0.826675565940617,0.0119815319003817
"Swahili","sw","Niger-Congo","Bantu","Latin",300271,33393,1897209,28,4.8073549220576,4.06225405290186,7.31486944077598,3.25261538787411,10.179521784246,2.86465234347003,11.29888079998,9.38895993088727,12.3662490209793,2.97728909009207,12.8914095870574,0.525160566078106,0.517313382984079,0.456127385958245,0.399320153466435,"ya","na","wa","kwa","za",0.061814161207709,0.0447962007653087,0.170972221759677,0.217290381022476,0.274831735332416,0.327527466854941,0.393527846511984,-0.887996161002794,0.000718137275319393,-0.958709282008369,0.0218540801886175
"Swati","ss","Niger-Congo","Bantu","Latin",36144,14493,295650,37,5.20945336562895,4.24102101214402,7.55178949751941,3.31076848537539,10.4535564626847,2.90176696516533,12.1041244185718,11.1730305191075,12.7058287864323,1.53279826732486,12.9452293717503,0.239400585317964,0.698639269406393,0.645207207207207,0.603377192982456,"kanye","i","e","bantfu","kutsi",0.0106241699867198,0.00868747233289066,0.0385956175298805,0.0591522797698096,0.102617308543603,0.150094068171757,0.207032979194334,-0.606911966291827,0.00085098715486848,-0.611483135273753,0.0119783798539404
"Tsonga","ts","Niger-Congo","Bantu","Latin",99748,13664,591967,27,4.75488750216347,4.11252999149929,7.16987732107501,3.05734732957571,9.85357810268864,2.68370078161364,11.2218622654185,9.12834881330577,12.3075529547127,3.17920414140696,12.9683183337329,0.660765379020135,0.469974838709677,0.401444973262032,0.342761876430206,"ku","na","hi","ya","a",0.030025664674981,0.0291233909451819,0.138769699643101,0.221608453302322,0.318251995027469,0.40712595741268,0.485874403496812,-0.661235733567601,0.00180846733185897,-0.583376701803051,0.0258874322951914
"Tswana","tn","Niger-Congo","Bantu","Latin",253949,21931,1365773,28,4.8073549220576,3.97196970390353,6.89871185625892,2.92674215235539,9.49315967521571,2.59444781895679,11.0814837657057,8.54922255107289,12.0956309244924,3.54640837341948,12.9202915055386,0.824660581046237,0.426820011223541,0.367593268504767,0.318049956973695,"le","go","a","e","ba",0.0446034439985981,0.0408428463982926,0.190817841377599,0.303438879460049,0.446026564388913,0.514670268439726,0.571067419048707,-0.705294760720713,0.00162399429912805,-0.618814003642992,0.0268150803549495
"Tumbuka","tum","Niger-Congo","Bantu","Latin",18114,4634,111104,30,4.90689059560852,4.24313335784703,7.69226604238775,3.44913268454071,10.5464672073886,2.85420116500084,11.1741393124776,9.29995292738384,12.0599142562266,2.75996132884272,12.7049228590591,0.645008602832518,0.523385490753912,0.455961218836565,0.405126315789474,"the","na","and","mu","of",0.0317986088108645,0.0180523352103345,0.088053439328696,0.13558573479077,0.232030473666777,0.321132825438887,0.406370762945788,-0.700574460149275,0.00143991865538217,-0.725076893231336,0.0119512988643804
"Twi","tw","Niger-Congo","Bantu","Latin",25603,6224,134699,36,5.16992500144231,4.13714521432418,7.61453307803085,3.47738786370667,10.5506067195469,2.93607364151608,11.2704019594995,9.44449078492103,12.2160053010365,2.77151451611544,12.7102043195386,0.494199018502179,0.513603808812547,0.453788939915806,0.404939536446087,"a","no","ne","wɔ","na",0.0396047338202554,0.0362848103737843,0.153419521149865,0.213881185798539,0.295902823887826,0.36089520759286,0.43104323712065,-0.730685061635672,0.00220506966397449,-0.721762517939625,0.0248267570989923
"Venda","ve","Niger-Congo","Bantu","Latin",22724,4474,130928,31,4.95419631038687,4.07106104821215,6.95099250469989,2.87993145648774,9.44112087096167,2.49012836626178,10.8248839999381,9.0130431998217,11.8636756399316,2.85063244010987,12.3630158328876,0.499340192956033,0.467617236024845,0.405595964448715,0.357933931860037,"vha","u","na","a","nga",0.0425101214574899,0.0351170568561873,0.15745467347298,0.241242738954409,0.345405738426333,0.418192219679634,0.496567505720824,-0.715429833823782,0.0025302023338263,-0.688207145707888,0.0217757941202123
"Xhosa","xh","Niger-Congo","Bantu","Latin",141382,44652,1109675,27,4.75488750216347,4.23678040050442,7.62413389797029,3.38735349746587,10.6261555103427,3.00202161237246,12.1862154485489,11.3553161577283,12.8385334445665,1.48321728683825,13.0012235999931,0.162690155426627,0.733567609568387,0.685321362731362,0.636895415910805,"i","okanye","kunye","xa","the",0.0144431398622173,0.00718620475025109,0.0376002602877311,0.0594135038406586,0.100585647395001,0.141432431285454,0.187626430521566,-0.682200602252957,0.000332841144621852,-0.753690420912058,0.0114609401430214
